book,chapter,line_number,line_content
MAT,5,00137, Ro erare fu uvia fuone be kuako aka mukoe kemo bakino kuamo e ije fune korufuo vame amaerina are ise miane naeno ijia vake.
MAT,5,00138, {23}-{24} Ijadufuo ro ja ire bino kena Godido are guove fata ijia zinone ifaejakuae vako ijia ni mukore vierafedufuo. A vierafega kai one be fu osiki zienamivoga ni ire a kena vako ije fata ivuake ijia naeme una migegire kekena vane. Ni una va kai one ije fuosiki kafaena oemare areme ni una zinone one ije kena Godi ifaejane.
MAT,5,00139, {25} Ro igia fie a kai one be fuone ire ise be rema fu ijadufuo a mesira koto rekiro vierafekuma ni uria ije ja naebe e koto fiemo ije fino ijia usiaeva ijia ni migegire una fuosiki vua ije kuae irasena umui runamifo. 
MAT,5,00140, Ro bakuma fu a mesirana dabe e koto fiemo ije fuone vaga a nidua fuone ijia vua one ije kuaeke. A kuaega fu vua one ije fiema areme fu una forisi kiaga bu a dabe dibuore nujake.
MAT,5,00141, {26} Ro kuke igia fie bu a dabe dibure nuja a ijia fikinu moni izege bu kuaeva ijene fuaeve furina ijare a sone una kekekono kiae.
MAT,5,00142, E binobuo bara turavo ijene
MAT,5,00143," {27} Jesu fu ijiege kuaria areme kiae, E ije bu akae nijasiavo bu kuae, Jade ebuo bara turavono kuaeva ije jane fie."
MAT,5,00144, {28} Rove na kuariako ni fiefo. E be erare bara be gana fume mauike oe fuone ijia bara ijiaki naekiro ijiege vierafemo e ije fune bara ijiaki naeno igeki ijadufuo fune ise reme.
MAT,5,00145, {29} Ijadufuo a vierafega niome one maeneke besu ijare rekoke a ise revoga ni fare nafe akoene. Fu niome one besu ijare ise rena vajae one boeje aguake fune dabe are ise miane naeno ijia akoekuvedo a ijiege rekuma ije funeka mareke.
MAT,5,00146, {30} Ro kuke a vierafega umui one maeneke besu ijare ire ise faradiakoke a ise revoga ni ufu akoene. Fu umui one besu ijare ise rena vajae one ije aguake fune dabe are ise miane naeno ijia akoekuvedo a ijiege rekuma fuka marekono kiae.
MAT,5,00147, E bu bara kena uniavo ijene
MAT,5,00148," {31} Ro kuke akae be bu isuibe isoeva ije fu kuae, Erare bara fuone be abena ro rade fu rorukurakiro vierafekuma fuka fefa isekube ijadufuo isoe mano kuae."
MAT,5,00149, {32} Rove na kuariako ni fiefo. E be erare fu bara be abe rove bara ije fu ebuo baru turamo ijadufuo fu rorukurakuma ije fune mare. 
MAT,5,00150, Ro bara ije fu naebe ebuo baru turae ro baru fuone fume rorukuraga fu una va baru be manikuma bara ije fune ise rena ebuo baru turame. Ro baru erare fu una va bara ije bu abena abueva ije abeno ije fune ise rena ebuo bara turamono kiae.
MAT,5,00151, E ije bu ire bino ive ijia kurariana vua kuaevo ijene
MAT,5,00152," {33} Ro kuke akae be bu isuibe isoeva ije fu kuae, Ja Godido ive ijia kurana vua kuaekuva jade arevo ro nika irere ja kuaeva ije ka reno kuaeva jane fie."
MAT,5,00153," {34}-{35} Rove na kuariako ni fiefo, Ja vua ijiege kuaenoekuva jade ire bino ijia kurariana vua kuaevo. Jade saove gufadufuo ive ro ume igadufuo ire binobuo ijiebuo ive ijia kuriana vua kuaevo. "
MAT,5,00154, Ijadufuo maeje saove gufe Godi fu ijia fino ro ume ige dia fuone ije fu igia kore fino. Ro kuke jade sidove Jerusareme ive ijia kuravo ijadufuo maeje sidove ije fu Godi Kini ka anuigi ijadufuo are.
MAT,5,00155, {36} Ro kuke jade nigofo jone ijia kanakanakinu kuaevo ijadufuo maeje ja daro bakido ja izege nigofo u jone kiaga bu abaeki ro kazine tavuadufuo.
MAT,5,00156, {37} Ijadufuo ro a vua kuaega e bu kua vua ije abe ma kuaemono kuakuva ni keno kiane. Ro a vierafega a kufuimevoga ni bakino kiane. Ro a fena una kuke vua bino ubine ijia vierafena kuaemo ijeja a Setanire vierafejaga a ije dabe kuaemono kiae.
MAT,5,00157, Una vegue rekuae vierafevo ijene
MAT,5,00158," {38} Jesu fu ijiege kuaria areme kiae, E ije bu vua akae nijasiavo bu kuariana kia, Ja e be fu one ise rega ni ase una vegue ise reno kuaeva ije jane fie."
MAT,5,00159," {39} Rove na kuariako ni fiefo, e bino bu jone ise rekuva jade una vegue ise revo. Ijadufuo e be erare fu keke anogo one maeneke ijia kanakuma ni areke fu una kuke gue kanane."
MAT,5,00160, {40} Ro kuke fu seti one a moni isekube ijia fuaevema ije abekiro fu uri a mesira dabe koto rekuma ni kuke ugone one maeje a ado abiemo a moni ireobo fuaevema ije abe mane.
MAT,5,00161," {41} Ro kuke ebe fu a kuriaerena kuako, Ine none gure abe ivuake gafia mieno kuakuma ni abena biona va mumabo ijia mane."
MAT,5,00162, {42} Ro e be fu ro ire binofuo kuakuma ni zinune abe mane. Ro fu kuako ire one ije mie na vaekina una abe mano kuakuma ni oemarekinu abe maga fu vane.
MAT,5,00163, E ani ije oetuadufuo ijene
MAT,5,00164," {43} Jesu fu ijiege kuaria areme kiae, E ije bu vua akae nijasiavo bu kuariana kia, Kairafa jone ma ijiaru oetuakiro e ani jone ije ka ziegafiano kuaeva ije jane fie."
MAT,5,00165," {44} Rove na kuariako ni fiefo, E ani jone ije mukoreigia oetuaro e ije bu jone ise rekinu vajae fiane vajiavo ije ni buone baname isoefo."
MAT,5,00166, {45} Ja ijiege rekina ja una Godi Asoe jone saove gufia fino ijadufuo anafa redufuo. Ijadufuo maeje fure mazani ije kuaga fu e ise ro ma ije oenoevo ijiebuo sanaejiako bu oenoeve. Ro kuke fu ve ije kuaga fu e ise ro ma renoevo ijiebuo dame.
MAT,5,00167, {46} Ro ja uri e ije bu ja oetuavo ijiaru oetuakuva ije Godi fu irerefuo vame maeje bino jone rejiake? Vame ije bu e ise takesi abenoejo ijiebe ijiege kenoejo.
MAT,5,00168, {47} Ro ja uri kairafa jone ja vierafeva ijiaru anadiavo ije ja vame mukore sumiki bino kena una e gue nijasiavo baki. Ro vame ijiege kenoevo ije bu e ije Godi ma vierafeva baki ijiebe ijiege renoevo.
MAT,5,00169, {48} Ijadufuo jadua nika maturaena vame ma ijiaru kenoefo. Ijadufuo maeje Asoe jone saove gufia fino ije fuka maturaema ijadufuo jadua nika ijiege mukoreigia e gue oetuakinu karinoeno kiae.
MAT,6,00170,MATIU 6
MAT,6,00171, E sinuome baki ifejiavo ijene
MAT,6,00172," {1} Jesu fu ijiege kuaria areme kiae, Ja i jone maeje ja menoejo ijia jade vierafero are bu ebe kame aroruoro urina e niome ijia aroekaravo. Ro ja ijiege kenoekuva Godi Asoe jone saove gufia fino ije fube vame ma bino jone reke."
MAT,6,00173, {2} Ijadufuo ja e ire baki ije ire bino vajiakuva jade aroekarana e niome ijia vajiavo. Ro ja ifejiakuae vierafekuva ni mauike sauina ifejiafo. Ro jade uri e ije bu vame ijia ro are e bu afuivo ijia vua ijia marenoejo ije matiavo. 
MAT,6,00174," E ijiege renoejo ije bu kuae, Are e gariebe no kame aroruoro bu ijadufuo ijiege renoeve. Rove na ige kuariako fiefo. E ijiege renoevo ije bune ema ijiebe sibane ijifureki aroriave. Ijadufuo Godi fu irerefuo una ve vame ma bino e ijieki ijiebuo rejiake."
MAT,6,00175, {3} Ro ja oenoene e iseki ijieki ije ifejiakuva ije nika sauina ifejiaekina kairafa jaena besu oenoejo ije bu irere ja revo ije bube giana vierafedufuo.
MAT,6,00176, {4} Ja mauike ijiege sauina renoekina Godi Asoe jone fu vame sauiki ja revo ije giakuma fu rade ve ijadufuo vame ma bino jone rejiano kiae.
MAT,6,00177, Izege Godido baname isoedufuo ijene
MAT,6,00178," {5} Jesu fu ijiege kuaria areme kiae, Ja oenoene Godido baname isoekuva jade e iti kufuiki ije matiana buenina baname isoevo. Bu maza boeje Godido are ijia aruna vierafero are ebe fiejuoro buka uri arire irena baname jiamadogo isoevo. "
MAT,6,00179," Ro kuke buka usiae makave ijia ijiege vierafenoekinu baname isoenoeve. Rove na kuariako ni fiefo, e ije ijiege renoevo ije bune ema ijiebe sibane ijifureki aroriave. Ijadufuo Godi fu irerefuo rade una vame ma bino ve ijadufuo buone rejiakuma baki."
MAT,6,00180, {6} Ijadufuo ja oenoene baname isoekuva jade buenina vako. Ro nime mauike josukua va are guove jone ijia aruna viene kame bijuna ijia karina Asoe jone ije e bu gavo baki ijadufuo baname isoefo. Ja ijiege rekina Asoe jone fu baname sauiki ije ja isoeko fu giamo ije fu vame ma bino jone rejiake.
MAT,6,00181, {7} Ro ja oenoene baname isoekuva jade e Godi naebe ma vierafevo ije matiana baname buone ma baki ije bu kukuma isoevo ijiege baname isoevo. Bu vierafero bu baname ijiege jiamadogo isoe Godi fuka fiekiro bu ijiege vierafe.
MAT,6,00182, {8} Ijadufuo jade bu kevo ijiege renoevo ijadufuo maeje Asoe jone ije fu irere ja fu kuakuae vierafeva ije fune isuibe giana vierafe.
MAT,6,00183, {9} Ro ja baname isoekuva ni ijiege isoefo. Godi Asoe nuvuone kabo gufe samuamo. No ive one Akae ije aroeke.
MAT,6,00184, {10} No vierafe are ro ire boeje ume igia naovo ije samuagiadufuo. Ro kuke no vierafe izege saove gufia bu kevo ijiege e ume igia kariva ije bu vame besu ijiege kenoedufuo.
MAT,6,00185, {11} Ivia ire no mumaza inoedufuo ije vajuone.
MAT,6,00186, {12} Ro ni izege e binobuo ise ije no giana arevo ijiege ni ise nuvuone guona arene.
MAT,6,00187, {13} Ro ade no kena una vame ise ijia biesiruomo. Ro kuke ni ifejuoga no ire ise ije Setani fu kena vame nuvuone arafiruomo ijia akariakinu oenoene.
MAT,6,00188," {14} Jesu fu ijiege baname isoe nijasiama areme kiae, Ja ebe ise bino jone rega ja giana arekuva Godi Asoe jone kabo gufia fino ije fudua ise jone fu giana areke."
MAT,6,00189, {15} Ro ja ebuo ise ije ja naebe giana arekuva Godi Asoe jone kabo gufia fino ije fu ise jone ja reva ije fube giana arekono kiae.
MAT,6,00190, Ire atovo ijene
MAT,6,00191," {16} Fu ijiege kuaria areme kiae, Ja oenoene ire bino atokuae vierafekuva jade uri e iti kufuiki bu kenoevo ijiege kevo. "
MAT,6,00192, Bu kuae are e guebe giakuae bu usiae e niome ijia buka vasia abeva igege oenoeve. Rove na ige kuariako fiefo. Bu ijiege renoevo ije bune ema ijiebe sibane ijifure giana aroriave. Ijadufuo Godi fu irerefuo una bu kame aroriakuma baki.
MAT,6,00193, {17}-{18} Ijadufuo ja ire bino ijiege atokuva nime dazena do ruena nige bijama oemarekinu oenoefo. Ja ijiege rekina e gue bube ire ije ja atonoejo ije giana vierafedufuo. Ro fune Godi Asoe jone kabo gufia fino ijare fuosukua vame ije ja josukua mauike vierafena renoejo ije giakuma fu ire ma bino jone redufuo.
MAT,6,00194, E ije bu ume igia monikiro sinuome ijia zaraevo ijene
MAT,6,00195," {19} Ro kuke igia fie, jade ume igadufuo sinuome ro moni uruvana zaraena karivo. Ijadufuo maeje sinuome mukore boeje rade buka burae ro ire faruaebe ufusekinu ziribijiake ro kuke buka e iniekibe iniemejiake."
MAT,6,00196, {20} Ijadufuo sinuome ume igadufuo ja uruke vierafevo ije arekiro nika una saove gufadufuo sinuome ijiebe uruke vierafekinu ijadufuo imefo. Sinuome ije bu ire faruae bube ufuse ro kuke bube ziribijiana isereke. Ro kuke e inieki bube aruna iniemero burae ro faraena isereke.
MAT,6,00197, {21} Ijadufuo maza boeje nika ire jone maeje bu izia naovo ije oe jone nika ijia nadufuo.
MAT,6,00198," {22} Ro kuke igia fie, niome jone ije fu vajae jone foteke ijadufuo raete igeki. Ijadufuo niome jone ije fu makuma vajae jone boeje fu mukoe sanadufuo."
MAT,6,00199, {23} Ro niome jone fu ise ije ja vierafevo ijare okurakuma vajae jone foteke fuka titutedufuo. Ijadufuo vajae jone foteke ijadufuo sanaema fu vafaekuma ije funeka mukoe titutedo ja izege una giriesana vame maeje ja abedufuo ije rerekuva baki.
MAT,6,00200, Godido imekinu ro monifuo imevo ijene
MAT,6,00201, {24} Ro kuke igia fie e besu fu izege uri oe fuone boeje ijiakuma e mamekanu inokiro ijiebuo imekuma baki. Ro fu imekuma ije fu e be fuka mukoe oetuagaro una be ije fube mukoe ifejake. Ro kuke maza boeje e be ije fuka mukoreigia fuefuo imekinu irinake ro una e be ije fume nikatene ganoeke. 
MAT,6,00202, Ijadufuo ja ume igadufuo sinuome ijiakiro moni ije uruke oetuakinu vierafekuva ije ja izege una mukoreigia Godi irinana maza boeje fuefuo imekuva baki.
MAT,6,00203, {25} Ijadufuo na ige kuariako ni mukoe fiefo. Jade maza boeje uri vajae surive ijadufuo ire ro do ja i ro ugone ja sadufuo ije uruke vierafenoejo. Ijadufuo maeje ire ijiakiro sinuome ije bu anuigi baki. Ro vajae jone ijiakiro jone ja karivadufuo ijare fuka ma ireobo ijadufuo ja ijare ireobo vierafedufuo.
MAT,6,00204, {26} Ro kuke nine ume gufe bu oenoejo ije giafo. Buje bu ire uije okinu ro kanafuina navo baki rove fune Asoe jone saove gufia fino ijare bu funeka mukoreigia samuagiame. Ro jaeje ja ume isesina ije Godi fu oetuamo ijieki baki ijadufuo maeje jaeje ja Godido nidua ijia jaka ma anuigi.
MAT,6,00205, {27} Ijadufuo erare fu vajae surive ijadufuo ire ije uruke vierafenoeno ije fu izege juaevasia fuone abe bio jiamadogo nijana fivake.
MAT,6,00206, {28} Ro kuke jade karina ugone ja sadufuo ro kedufuo ijadufuo uruke vierafevo. Ro ni kusare tarare gamia ireva ije giafo. Buje bu imena korubuo ugone buone bu savo ije amaeriavo baki rove bume ijia irena ni buone ka mukore ije irave.
MAT,6,00207," {29} Ro igia fie, e ireobo aesakae samuamo ro ka sinuome zaraema be e Soromoni fuka ugone uruvana ni mukore binobino ije kei. Rove ugone ni mukore fuone ije bu kusare ijiebuo buone ni binobino bu iravo ijare ugone ni buone ije fuka ma asidiae."
MAT,6,00208," {30} Ro kuke igia fie, vajoma ije bu ivia ijia irega e bu giave ro isuome bu kara ifaejevone bune naona furive. Ire vajoma ije buka ire isesina rove Godi fuka uria bu samuagiame. "
MAT,6,00209, Ijadufuo e gure ma vierafenoejo baki gurie jaeje ja vajoma ijieki bakino oefiane ja abenoejo ije arefo. Godi ja fuka ma mukoreigia samuagiame ijadufuo jaka fu ma vierafedufuo.
MAT,6,00210, {31} Ijadufuo jade uri ire ro do ro sinuome ijiebuo kari urukeigia vierafero note izia ire boeje kekiro karina ijiege vierafevo.
MAT,6,00211, {32} Vame ijiege ja karina sinuome ro ire ro do ijiebuo uruke vierafenoejo ije bu e ije Godi ma vierafevo baki ijiebe ijiege revo. Ro jaeje fu Asoe jone saove gufia fino ije fu irere boeje ja kena karivadufuo ije fune ude giana vierafemo.
MAT,6,00212, {33} Ijadufuo ni izege Godi fu oe jone ije samuagiadufuo ije ireobo vierafero vame fuone maeje fu vierafema ijare abe ude vierafena kenoefo. Ja ijiege renoekinu karinoekuva fure korufuo una kuke ire ije ja kena karivadufuo ije binodua ifejiake.
MAT,6,00213, {34} Ijadufuo irufui isuofuo ije jade karina uruke vierafevo. Ijadufuo maeje fu Godi Asoe jone ijare irufui isuome ja abedufuo ije fure ifejiake. Ijadufuo ni sone oe vafaena irufui ije fu maza binobino ijia ruovo ije besubesu giakinu karinoeno kiae.
MAT,7,00214,MATIU 7
MAT,7,00215, E guebuo ise ije giana kuaevo ijene
MAT,7,00216," {1} Jesu fu ijiege kuariana kiae, Ja e guebuo ise ije naebe giana kuaekuva Godi fube ve ise jone ije giana kiake."
MAT,7,00217, {2} Ijadufuo maeje Godi fu vame izege ja e guebuo ise ije giana kuaevo ijiege fu ve ise jone ije giana kiake. Ro kuke vame izege ja una e gue ijiebuo ja revo Godi fu una ve ja ijiege rejiake.
MAT,7,00218, {3} Ijadufuo a irerefuo uvia one ijadufuo kadure isekube fu niome fuone ijia namo ije gana kuagaro una kadure ireobo ije fu niome one ijia namo ije a naebe game?
MAT,7,00219," {4}-{5} A niome one kadure ije fu uria ijia namo ije a izege una uvia one kua, Uviano ro na ni kadure guraeje vajaema ije kejano kuake. "
MAT,7,00220," E gure ka iti kufuiki gure, ude niome one ijia kadure ireobo ije vajaema ije ke akoe fu marega ni ijare una kadure isekube ije fu uvia one ijadufuo niome ijia namo ije gana ke akoene. A niome one kadure ije a naebe ke akoekuma ade una uvia one ijadufuo ije gana kuamo."
MAT,7,00221, {6} Ro kuke jade Godido vua akae ije abe va e ije bu vua maeje fiekuae ijuonevo ijene kuariavo. E ije bu ire moni ige bu kena mave ije vajiavo igeki. Mave ije bu ire moni ije kena irere abedufuo ije bu vierafeva bakido bu kame utautake. 
MAT,7,00222, Ijiege ro ja naebe mukoe giakinu vua none maeje abe va e ije bu naebe oemarekinu fiekuae vierafeva ije kuariakuva buka ijuoneke. Buka adane bijuna una vua jone bu ke kuderiana una buone vierafeva ijia kuariakinu kame kaniana arafiriakono kiae.
MAT,7,00223, Ire binofuo Godi kuaravo ijene
MAT,7,00224," {7} Jesu fu ijiege kuaria areme kiae, Ja ire bino vierafekuva nika Asoe jone saove gufia fino ije kuarafo. Ja kuarakuva fu irere ja kuavo ije fuka vajiake. Ro ja ire be rerekuva nika giriesa faememarena rerekuva Godi fu nijasiaga ja gake. Ro kuke ja ire bino vierafena viene fuone ijia kanakanakuva fu viene daovena ifejiake."
MAT,7,00225, {8} Ijadufuo maeje erarebe ja Godi maza boeje ire binofuo kuavo ije ja kedufuo. Ro erarebe ja rerevo ja giake. Ro kuke erarebe ja viene ijia kanakanavo ije fu viene daovena ifejiake.
MAT,7,00226," {9} Ro igia fie, e be erare fari fuone fu irofuo kuakuma fube una mune abe make?"
MAT,7,00227, {10} Ro fu kijume ijadufuo kuakuma fube una tabare abe make? Ije fuka ma baki.
MAT,7,00228, {11} Jaeje ja e ise revo rove ame jone bu ijiege ire binofuo kiakuva jaka uri ire maeje bu kiavo ije kame vajiadufuo. Ijiege ro Asoe jone saove gufia fino ije fu erarebe bu kuakuva fu ire maeje vajiake.
MAT,7,00229, {12} Ijadufuo ire boeje binobino ja renoejo ijia ja e gue kiaga bu joefuo ire bino rejiakuva ni jase izege bu joefuo reva ijiege ve una buefuo rejiafo. Ijadufuo maeje akae ije e Mosisikiro e Godido vua vierafena kuaevo bu isuibe isoeva ije no ijiege kenokuae bu ijadufuo isoevano kiae.
MAT,7,00230, Vame iseke are Godi fu samuamo ijia vadufuo ijene
MAT,7,00231," {13} Jesu fu e vua fuone fievo ije vua kuariavakuma areme kiae, Ja vame maeje ma karivako ije abekuae vierafekuva ni viene iseke ijia aru vafo."
MAT,7,00232, {14} Ro vame ije fuka ma isekube ijadufuo bu e sibaneke ijia vake. Ro vame ije are baromuna vako ije fuka ma ireobo ijadufuo e uruvana buneka ijia vakono kiae.
MAT,7,00233, Jesu fu ine ije fo kiraema ijia bijana vua kuariaema ijene
MAT,7,00234," {15} Jesu fu ijiege kuariama areme kiae, Ja oenoekuva ni e iti kufuiki ije bu vua none abe kuaenoejo ije mukoe giakinu oenoefo. Bu ja kariva ijia ruovo ije buka e ma ro mukoe kenoejo igeki. Rove oe buone ijia izege bu vierafenoejo ije buka siroe kuriae igeki. Bu jone ja ma vierafevo ije kame arafiriakuae renoeve."
MAT,7,00235," {16} Ro izege ja bu ma vierafedufuo ije ja vame buone bu kenoevo ijia giadufuo. Ro igia fie, ine dubine ije fube manina fo maeje bu ijo ije kirake? Ro kuke fiene ise mibiamibiano kuavo juare ijia irevo ije fube fo maeje e bu ijo ije kirake? Ije fuka baki."
MAT,7,00236, {17}-{18} Ro ine mukore ije fuka manina fo fuone ka mukore ijiaru kirake ro fube fo ise ijiakuma kirake. Ro ine ise ije fube fo ise kirakinu ro fo maeje kirake.
MAT,7,00237, {19} Ijadufuo ine ije bu irena fo maeje naebe kiravo ije bu ufuabuena ufuse miane ifaejega fu ijia nae furike.
MAT,7,00238, {20} Ijadufuo e iti kufuiki ije bu vua none abe kuaenoejo ije ja vame buone ije bu kenoejo ja ijia giana vierafeke.
MAT,7,00239," {21} Ro igia fie, e boeje bu na kie, E Ireobono kievo. Rove na vierafe e boeje buka foteke una e ije Godi fu oe buone ije samuagiamo ijia buina maziekuva baki. Ro bune e ije bu Asoe none ije saove gufia fino ijadufuo i ije fu vierafemo ije renoejo ijiebe Godido e ijena mazieke."
MAT,7,00240," {22} Ro vakuma maza ka anuigi ijia e uruvana bu uri kieko, E Ireobo no ive one ijia Godido vua abe e kuariaevano kieke. Ro kuke bu kieko no ive one ijia kavene ise rorukuriakinu vame sumiki bino revano kieke."
MAT,7,00241," {23} Areme na uri samadukua kiako, E gure ka Godi irinavo baki gurie, jaeje naka naebe vierafevano garege vano kiake."
MAT,7,00242, Jesu fu e ae savo ijia bijana kuariaema ijene
MAT,7,00243," {24} Ijadufuo ro igia fie, erarebe bu vua none ige mukoe fiena iriniavo ije bu e ije fu mukoe vierafekinu are fuone ije munuage ado ijia saema ijieki."
MAT,7,00244, {25} Fu munuage ado ijia are sama arekoga ve dana do firana are ije abekiro arafirikoga majaufi ireobo fu ufina are ije nijae. Rove are ije fu naebe tuana farae ro fuka girenami. Ijadufuo maeje e ije are fuone fuka munuage gikikimana ijadufuo ado ijia sae.
MAT,7,00245, {26} Ro e boeje erarebe bu vua none ige fienaro naebe mimatavo ije bu e ije fu naebe mukoe vierafena are fuone ije abe ajare ado ijia saema ijieki.
