line_number,'hamming', 'mlipns', 'levenshtein', 'damerau_levenshtein', 'jaro_winkler', 'jaro', 'strcmp95', 'smith_waterman', 'jaccard', 'sorensen_dice', 'tversky', 'overlap', 'tanimoto', 'cosine', 'monge_elkan', 'bag', 'lcsseq', 'lcsstr', 'ratcliff_obershelp', 'arith_ncd', 'rle_ncd', 'bwtrle_ncd', 'sqrt_ncd', 'entropy_ncd', 'bz2_ncd', 'lzma_ncd', 'zlib_ncd', 'mra', 'editex', 'prefix', 'postfix', 'length', 'identity', 'matrix', 'average',transcribed_text,source_text
00072,77, 1, 2, 2, 0.030763883318627894, 0.051273138864379786, 0.030325927114248308, 3.0, 0.0072727272727273196, 0.0036496350364964014, 0.0072727272727273196, 0.0036496350364964014, 1.0105306674921695, 0.0036496350364964014, 1.9963503649635037, 1, 1, 166, 0.0036496350364964014, 0.9990147783251232, 1.0, 0.5637860082304527, 0.41428365823548013, 0.00016807972668526737, 0.22641509433962265, 0.05217391304347826, 0.08441558441558442, 0, 3, 185, 166, 0, 1, 1, 18.102607208610614,fu ijiege kuaramoga jesu fu kua ije ane ma kuae rove na vierafe abe arekiro a na do ruorike no ijiege rekina no maza boeje irere godi fu kuaruomo ije bino nobe ijuonoekiro noka maza boeje fu irinana renoekono kuae ijadufuo joni fu vierafega fune magana fu uri jesu do ruorae,fu ijiege kuaramoga jesu fu kua ije ane ma kuae rove na vierafe abe arekiro a na do ruorieke no ijiege rekina no maza boeje irere godi fu kuaruomo ije bino nobe ijuonekiro noka maza boeje fu irinana renoekono kuae ijadufuo joni fu vierafega fune magana fu uri jesu do ruorae
00348,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.6325581395348837, 0.41421356237309487, 0.0, 0.19863013698630136, 0.018691588785046728, 0.04477611940298507, 0, 0, 0, 0, 0, 0, 0, 0.1267314572671268,ro e ije bu kavene ise ijiebe nirokiaeva ijene kuriaerena kiaga bu e ije arena usiae vafo ro igia fie daro none ige na vajiaeva ije ja monido fuaevena keva baki ijadufuo irere ja va renoevo ije jade una ve ijadufuo ire bino kekuae vierafevo,ro e ije bu kavene ise ijiebe nirokiaeva ijene kuriaerena kiaga bu e ije arena usiae vafo ro igia fie daro none ige na vajiaeva ije ja monido fuaevena keva baki ijadufuo irere ja va renoevo ije jade una ve ijadufuo ire bino kekuae vierafevo
00358,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.008888888888889, 1.0, 0.6627218934911243, 0.41421356237309537, 0.0, 0.2833333333333333, 0.02197802197802198, 0.04424778761061947, 0, 0, 0, 0, 0, 0, 0, 0.1304524555198554,ro ja oenoekuva ni e ije mukoe giakinu oenoefo e ije buka oenoene ja toenamiana kame e koto fievo ijiebuo vadufuo ro kuke buka e jiusibuo are isesina bu vua kuaevo guove ijia ifiadufuo,ro ja oenoekuva ni e ije mukoe giakinu oenoefo e ije buka oenoene ja toenamiana kame e koto fievo ijiebuo vadufuo ro kuke buka e jiusibuo are isesina bu vua kuaevo guove ijia ifiadufuo
00097,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.997907949790795, 1.0, 0.6578947368421053, 0.4142135623730951, 0.0, 0.2229299363057325, 0.018018018018018018, 0.03355704697986577, 0, 0, 0, 0, 0, 0, 0, 0.1277800367738121,areme maza be jesu fu do gareri daturako nafuema irifo ijia oenoene fu oenoeno ijia fu e kimae savo inokiro ino iviegi e saemoni e ije bu kuke kua fitano kuavo ijiakiro uvia fuone e aduru ije biediae ro e inokiro ije bu ugie buone ije kena kijume okurianoeve,areme maza be jesu fu do gareri daturako nafuema irifo ijia oenoene fu oenoeno ijia fu e kimae savo inokiro ino iviegi e saemoni e ije bu kuke kua fitano kuavo ijiakiro uvia fuone e aduru ije biediae ro e inokiro ije bu ugie buone ije kena kijume okurianoeve
00087,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9972714870395635, 1.0, 0.6825396825396826, 0.4142135623730949, 0.0, 0.296875, 0.020202020202020204, 0.04918032786885246, 0, 0, 0, 0, 0, 0, 0, 0.1311847670595063,areme jesu fu una gue kuae setani garege vane ijadufuo maeje vua ije bune isuibe buki akae ijia isoena kuae janika e ireobo godi jone ma ijiaru fuosukua baname isoekiro jade una e gue iriniavono kuae,areme jesu fu una gue kuae setani garege vane ijadufuo maeje vua ije bune isuibe buki akae ijia isoena kuae janika e ireobo godi jone ma ijiaru fuosukua baname isoekiro jade una e gue iriniavono kuae
00644,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0076775431861804, 1.0, 0.6183206106870229, 0.41421356237309537, 0.0, 0.23958333333333334, 0.025974025974025976, 0.06521739130434782, 0, 0, 0, 0, 0, 0, 0, 0.1285584254958237,bu ijiege kuarae rove jesu fu una vua be ijiege bijana kuariae fu kiae ja oenoena fu ve jiaena saove garia kavuaega ja kuae fu ve marekuveno kuaevo,bu ijiege kuarae rove jesu fu una vua be ijiege bijana kuariae fu kiae ja oenoena fu ve jiaena saove garia kavuaega ja kuae fu ve marekuveno kuaevo
00654,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0053361792956244, 1.0, 0.5291479820627802, 0.4142135623730948, 0.0, 0.19736842105263158, 0.01904761904761905, 0.051470588235294115, 0, 0, 0, 0, 0, 0, 0, 0.12401718682550132,ja vame ije jane gie rove ja irerefuo naebe mukoe vierafei ro burete ije bu ire isiti ijiakuma amaeriavo na kuariaeva ije na ma ijadufuo kuariaeva baki ro name e feresi ijiakiro e sejusi ijiebuo vame ka ise bu kenoevo na ijadufuo ire isiti ijia mena kuariae,ja vame ije jane gie rove ja irerefuo naebe mukoe vierafei ro burete ije bu ire isiti ijiakuma amaeriavo na kuariaeva ije na ma ijadufuo kuariaeva baki ro name e feresi ijiakiro e sejusi ijiebuo vame ka ise bu kenoevo na ijadufuo ire isiti ijia mena kuariae
00011,200, 1, 2, 2, 0.08857740516089929, 0.14762900860149875, 0.08857740516089929, 2.0, 0.012987012987012991, 0.006535947712418277, 0.012987012987012991, 0.004366812227074246, 1.0188590272513158, 0.006533589959253683, 1.9956331877729259, 2, 2, 47, 0.006535947712418277, 1.0011933174224343, 1.0, 0.495, 0.42368977657291096, 0.00197773290022081, 0.2, 0.06060606060606061, 0.09375, 0, 3, 200, 215, 1, 1, 1, 20.16663056603042,areme e bebironiko ijiebe usia jerusareme sidove ije kenama areme uri e isureroko ije bune kaenamiana una are buone babironi ijia vae areme rade e jekonia fu uri fari fuone e siritero nafenoga fu uri fari fuone e jerubabero nafei,areme e bebironiko ijiebe usiae jerusareme sidove ije kenama areme uri e isureroko ije bune kaenamiana una are buone babironi ijia vae areme rade e jekonia fu uri fari fuone e siritero nafenoga fu uri fari fuone e zerubabero nafei
00377,175, 1, 1, 1, 0.07809072444143539, 0.13015120740239228, 0.07809072444143539, 1.0, 0.004739336492891044, 0.002375296912114022, 0.004739336492891044, 0.0, 1.0068536710410625, 0.0023724825832494023, 1.995260663507109, 1, 1, 37, 0.002375296912114022, 1.0013315579227697, 1.0, 0.5274725274725275, 0.4146359199068397, 0.0006180447385946147, 0.27419354838709675, 0.043010752688172046, 0.06896551724137931, 0, 2, 175, 37, 1, 1, 1, 12.989272841428942,jesu fu ijiege kuaria areme kiae ume igia na ruaeva ije na e ige kaenamia una besu afuikiro ruaeva bakiro na e ige dabe atakiro ruae na e dabe ataga e gue bu na iriniena una none ruakiro gue buka na ijuoegafieke,jesu fu ijiege kuaria areme kiae umeigia na ruaeva ije na e ige kaenamia una besu afuikiro ruaeva bakiro na e ige dabe atakiro ruae na e dabe ataga e gue bu na iriniena una none ruakiro gue buka na ijuoegafieke
00522,63, 1, 1, 1, 0.03878057685286607, 0.06463429475477678, 0.03878057685286607, 1.0, 0.0060240963855421326, 0.0030211480362537513, 0.0060240963855421326, 0.0, 1.008717217101109, 0.0030165981248946316, 1.993939393939394, 1, 1, 63, 0.0030211480362537513, 1.005084745762712, 1.0, 0.6, 0.41486513075165754, 0.0005015815795540639, 0.22641509433962265, 0.023529411764705882, 0.06862745098039216, 0, 1, 63, 104, 1, 1, 1, 9.103087722401416,bu ijiege kuavoga fu kiae vame ije bu e ani none ijiebe revano kiae fu ijiege kuariamoga bu una gue kua ro abe kuoga no va fiene ije boeje ka nafema kari koreno kuae,bu ijiege kuavoga fu kiae vame ije bu e ani none ijiebe revano kiae fu ijiege kuariamoga bu una gue kuae ro abe kuoga no va fiene ije boeje ka nafema kari koreno kuae
01150,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 0.688, 0.41421356237309503, 0.0, 0.22448979591836735, 0.0, 0.06593406593406594, 0, 0, 0, 0, 0, 0, 0, 0.12919521835957437,bara ije fu ijiege kuamoga fita fuka urina e boeje ijiebuo nidua ijia fei fu fena kiae na e ije ja kuaevo ije naka naebe vierafevano kiae,bara ije fu ijiege kuamoga fita fuka urina e boeje ijiebuo nidua ijia fei fu fena kiae na e ije ja kuaevo ije naka naebe vierafevano kiae
01140,41, 0, 2, 2, 0.01349660478925041, 0.022494341315417277, 0.01349660478925041, 2.0, 0.006389776357827448, 0.0032051282051281937, 0.006389776357827448, 0.0, 1.0092480768020158, 0.0032000082051704126, 1.9968051118210863, 2, 2, 42, 0.0032051282051281937, 0.9982456140350877, 1.0, 0.5483870967741935, 0.41513399248445854, 3.2159488408236944e-05, 0.2, 0.016260162601626018, 0.07975460122699386, 0, 4, 42, 272, 2, 1, 1, 12.392227770101734,rove bu vua fuone ise bino buka naebe fie ro kuke e uruvana buka aruna jesusina vua kufui kuaena rere rove bu vua ise fuone bino naebe fie bu ijiege revo ijia e inokiro bu aruna kiae e gure fu kuae nana manido na godido are bu baname isoevo ije faraekore areme mu inokubeke furike na una sa furikono kuaemano kiae,rove bu vua fuone ise bino buka naebe fie ro kuke e uruvana buka aruna jesusina vua kufui kuaena rere rove bu vua ise fuone bino naebe fie bu ijiege revo ijia e inokiro bu aruna kiae e gure fu kuae nana manido na godido are bu baname isoevo ije faraekore areme mu inokube furike na una sa furikono kuaemano kiae
00540,45, 0, 3, 3, 0.020235495289159577, 0.03372582548193259, 0.020235495289159577, 4.0, 0.012499999999999956, 0.0062893081761006275, 0.012499999999999956, 0.004201680672268893, 1.0181473467102593, 0.0062871244677219496, 1.995798319327731, 2, 2, 46, 0.0062893081761006275, 1.0022547914317925, 1.0, 0.5588235294117647, 0.4147231782232862, 0.000357003038163895, 0.22602739726027396, 0.05825242718446602, 0.08333333333333333, 0, 6, 46, 217, 1, 1, 1, 11.278822987160986,areme e ije bu godido vame maeje abeva ije bu godi asoe buone ijadufuo are fu samuamo ijia karike ro vajae buone ije buka mazani ije fu sanamo ijiege sanake bu ijia karike ijadufuo erare ja adakikuva ni vua ige mukore fiena vierafeno kiae,areme e ije bu godido vame maeje abeva ije bu godi asoe buone ijadufuo are fu samuamo ijia karike ro vajae buone ije buka mazani ije fu sanamo ijiege sanake bu ijia karike ijadufuo erare ja adanekikuva ni vua ige mukoe fiena vierafeno kiae
01132,48, 1, 1, 1, 0.031100217864923785, 0.05183369644153968, 0.031100217864923785, 1.0, 0.007352941176470562, 0.0036900369003689537, 0.007352941176470562, 0.0, 1.0106472441995085, 0.003683253767392647, 1.9926470588235294, 1, 1, 48, 0.0036900369003689537, 1.0, 1.0, 0.6984126984126984, 0.4148885566901606, 0.0009169092331351606, 0.3, 0.02531645569620253, 0.10869565217391304, 0, 2, 48, 89, 1, 1, 1, 7.373274350509458,ro igia fie na vierafe na asoe none ije kua fu anera fuone ka ma uruvana kiaga bu iviama igia migegire na nafariebitie na ijiege redufuo,ro igia fie na vierafe na asoe none ije kua fu anera fuone ka ma uruvana kiaga bu iviamaigia migegire na nafariebitie na ijiege redufuo
00550,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.997867803837953, 1.0, 0.591304347826087, 0.41421356237309553, 0.0, 0.2391304347826087, 0.0273972602739726, 0.08235294117647059, 0, 0, 0, 0, 0, 0, 0, 0.1280078338314761,jesu fu e vua fuone fievo ijene vua ijiege mena kuariama areme kiae ja vua boeje na kuariaeva ije jabe fievano kiamoga bu keno kuae,jesu fu e vua fuone fievo ijene vua ijiege mena kuariama areme kiae ja vua boeje na kuariaeva ije jabe fievano kiamoga bu keno kuae
01122,102, 1, 2, 2, 0.053822264691829935, 0.08970377448638323, 0.053822264691829935, 2.0, 0.010869565217391353, 0.005464480874316946, 0.010869565217391353, 0.0, 1.0157673158583167, 0.005449631852358694, 1.9945652173913044, 2, 2, 84, 0.005464480874316946, 1.0015243902439024, 1.0, 0.6964285714285714, 0.415531041518764, 0.0004887196739033459, 0.30327868852459017, 0.042105263157894736, 0.07758620689655173, 0, 2, 102, 184, 2, 1, 1, 14.581845336547048,areme fune una kekena e vua fuone fievo ije kiae jaeje jaka uria ninaokuae vierafei rove igia fie maza ije bu ema ijiebuo fari ige na abena una e ise revo ije miadufuo ije fune ivuarei,areme fune una kekena e vua fuone fievo ije kiae jaeje jaka uria ninaokuae vierafe rove igia fie maza ije bu ema ijiebuo fari ige na abena una e ise revo ije miadufuo ije fune ivuare
00073,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0054151624548737, 1.0, 0.6423357664233577, 0.4142135623730951, 0.0, 0.22857142857142856, 0.024096385542168676, 0.06060606060606061, 0, 0, 0, 0, 0, 0, 0, 0.1286834813520878,areme jesu fune do ije arena ajia ruomo ijia godi fu saove ijadufuo viene daovekoga kavene fuone fu ume tuvuaeki igege arina jesudo nigofo ijia kunae,areme jesu fune do ije arena ajia ruomo ijia godi fu saove ijadufuo viene daovekoga kavene fuone fu ume tuvuaeki igege arina jesudo nigofo ijia kunae
00063,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9950248756218906, 1.0, 0.5882352941176471, 0.4142135623730951, 0.0, 0.15730337078651685, 0.029850746268656716, 0.06329113924050633, 0, 0, 0, 0, 0, 0, 0, 0.12493879377671509,ro ni una dasuna mukoreigia kenoega e bu vierafero ja ise jone ja kenoejo ije jane arevaro bu ijiege vierafefo,ro ni una dasuna mukoreigia kenoega e bu vierafero ja ise jone ja kenoejo ije jane arevaro bu ijiege vierafefo
00491,103, 1, 6, 6, 0.09850817710410853, 0.16418029517351418, 0.09850817710410853, 6.0, 0.05217391304347829, 0.0267857142857143, 0.05217391304347829, 0.0, 1.077305726167449, 0.026436398093826696, 1.991304347826087, 6, 6, 39, 0.0267857142857143, 1.0, 1.0, 0.6698113207547169, 0.423054230065661, 0.0024093599613197038, 0.22988505747126436, 0.08695652173913043, 0.14457831325301204, 0, 11, 110, 39, 6, 1, 1, 10.240319328805077,jesu fu maza besu ijia ijiege kuarianoenaro fune are ije arena una keke do gareri nafuema irifo ijia ari va ijia fi,jesu maza besu ijia ijiege kuarianaro fune are ije arena una keke do gareri nafuema irifo ijia ari va ijia fi
01114,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 0.9952456418383518, 1.0, 0.6139240506329114, 0.41421356237309503, 0.0, 0.23931623931623933, 0.023529411764705882, 0.05660377358490566, 0, 0, 0, 0, 0, 0, 0, 0.12773037292677086,areme fune urina e inokubeke fitakina e zebedido anafa inokiro e jemisikiro joni ijene kaenamiana fuina vae ro jesu fuka urukeigia oefiae ro kuke fuka ma urukeigia oeserei,areme fune urina e inokubeke fitakina e zebedido anafa inokiro e jemisikiro joni ijene kaenamiana fuina vae ro jesu fuka urukeigia oefiae ro kuke fuka ma urukeigia oeserei
01104,19, 0, 1, 1, 0.008963795255930052, 0.014939658759883456, 0.008963795255930052, 1.0, 0.011111111111111072, 0.005586592178770999, 0.011111111111111072, 0.0, 1.016119665363277, 0.005571073988246855, 1.988888888888889, 1, 1, 19, 0.005586592178770999, 0.9969040247678018, 1.0, 0.6666666666666666, 0.41531645701803793, 0.0011878973762139272, 0.189873417721519, 0.09523809523809523, 0.1, 0, 2, 19, 72, 1, 1, 1, 4.280647907143537,jesu fu ijiege kuariama furi areme bune uri dua urukinu usiaena uruo oruivi kuavo ijia vae,jesu fu ijiege kuariama furi areme bune uri dua urukinu usiaena uruo orivi kuavo ijia vae
00351,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0034482758620689, 1.0, 0.6598639455782312, 0.4142135623730946, 0.0, 0.21818181818181817, 0.023529411764705882, 0.05825242718446602, 0, 0, 0, 0, 0, 0, 0, 0.12874968943954074,ro kuke igia fie ja oenoena sidove mamekanu bino ijia vaga erare fu ja oemarejiakinu kaenamiavoga ni ijia fuina karifo ja ijia karina areme nine are ije arena vafo,ro kuke igia fie ja oenoena sidove mamekanu bino ijia vaga erare fu ja oemarejiakinu kaenamiavoga ni ijia fuina karifo ja ijia karina areme nine are ije arena vafo
00341,110, 1, 5, 5, 0.05578169296221769, 0.09296948827036278, 0.05505331495724397, 6.0, 0.02102102102102099, 0.01062215477996964, 0.02102102102102099, 0.00911854103343468, 1.0306502128401847, 0.010621015679302293, 1.996969696969697, 4, 4, 183, 0.01062215477996964, 1.0016460905349793, 1.0, 0.6172413793103448, 0.42148337145845705, 0.002005823458023146, 0.27717391304347827, 0.047244094488188976, 0.11428571428571428, 0, 8, 183, 294, 1, 1, 1, 23.90575090296746,ro e vua fuone abe oenoevo tuero ive buone ije ijiege amure ije fu saemoni e ije bu kua fitano kuavo ijiakiro uviafuo e aduru ijene kei areme fu e jebedido anafa inokiro ino uviaki e jemisikiro joni ro e firifikiro batoronomi ije kei ro e tomasikiro matiu e ije takesi abeno ijiakiro e arefiasido fari jemisikiro e tadiasi ije kei,ro e vua fuone abe oenoevo tuero ive buone ije ijiege amure ije fu saemoni e ije bu kua fitano kuavo ijiakiro uviafuo e aduru ijene kei areme fu e zebedido anafa inokiro ino uviaki e jemisikiro joni ro e firifikiro batoromiu ije kei ro e tomasikiro matiu e ije takesi abeno ijiakiro e arefiasedo fari jemisikiro e tadiasi ije kei
00504,1, 0, 1, 1, 0.011596360628618685, 0.019327267714364438, 0.01082712985938794, 1.0, 0.01273885350318471, 0.0064102564102563875, 0.01273885350318471, 0.0064102564102563875, 1.0184963436173895, 0.0064102564102563875, 1.9935897435897436, 1, 1, 54, 0.0064102564102563875, 1.006980802792321, 1.0, 0.5782312925170068, 0.4142937414301336, 0.00020800702858085902, 0.2636363636363636, 0.047058823529411764, 0.09615384615384616, 0, 1, 54, 103, 0, 1, 1, 6.662103483974839,ijadufuo maeje e ige iviama kariva bu vua boeje na kuariakinu ro izege na kena nijasiavo ije buneka giekinu fieve rove buka naebe fiero giaeva igege kenoeve,ijadufuo maeje e ige iviama kariva bu vua boeje na kuariakinu ro izege na kena nijasiavo ije buneka giakinu fieve rove buka naebe fiero giaeva igege kenoeve
00514,100, 1, 3, 3, 0.06080511355909157, 0.10134185593181921, 0.06080511355909157, 4.0, 0.011560693641618491, 0.005813953488372103, 0.011560693641618491, 0.005813953488372103, 1.0167757127508268, 0.005813953488372103, 1.994186046511628, 1, 2, 101, 0.011627906976744207, 1.0064205457463884, 1.0, 0.689873417721519, 0.4147235964947628, 0.001160656416947164, 0.2894736842105263, 0.06741573033707865, 0.13761467889908258, 0, 4, 141, 131, 0, 1, 1, 14.702729038437171,ro uije gue bu duena mibiamibiae uve ijia arivo fiene ijiebo okuriaema ijeja e ije bu vua maeje fiekinu ro una izege bu ume igia oemarekinu karinoedufuo ije vierafevo ijene,ro uije gue bu duena mibiamibia uve ijia arivo fiene ijiebe okuriaema ijeja e ije bu vua maeje fiekinu ro una izege bu ume igia oe marekinu karinoedufuo ije vierafevo ijene
00662,91, 1, 3, 3, 0.04288535110452918, 0.07147558517421526, 0.04288535110452918, 3.0, 0.013513513513513487, 0.006802721088435382, 0.013513513513513487, 0.0, 1.0196288067489325, 0.0067797391884887315, 1.9954954954954955, 3, 3, 92, 0.006802721088435382, 1.009913258983891, 1.0, 0.7192118226600985, 0.4156291645414476, 0.0012830839112097875, 0.2638888888888889, 0.05714285714285714, 0.11278195488721804, 0, 3, 92, 213, 3, 1, 1, 15.25881275967752,fu ijiege kuaramoga jesu fu una kuae e saemoni e jonado fari gare na vierafe fune godire a marejae ijadufuo maeje bu e binobe nijaesaeva bakiro fune asoe none saove gufiae fino ijare oe one ijia vua ije vierafejaemo a kuae,fu ijiege kuaramoga jesu fu una kuae e saemoni e jonado fari gare na vierafe fune godire a marejae ijadufuo maeje bu e binobe nijasaeva bakiro fune asoe none saove gufia fino ijare oe one ijia vua ije vierafejamo a kuae
00672,99, 1, 2, 2, 0.04128253906313517, 0.06880423177189188, 0.04128253906313517, 2.0, 0.008032128514056214, 0.0040322580645161255, 0.008032128514056214, 0.0, 1.0116347004834032, 0.004024161193684539, 1.9959514170040487, 2, 2, 102, 0.0040322580645161255, 1.0022050716648292, 1.0, 0.665158371040724, 0.41520672309086754, 0.0003764178389909856, 0.27702702702702703, 0.05405405405405406, 0.0979020979020979, 0, 3, 102, 214, 2, 1, 1, 15.932324650716325,areme jesu fune una e vua fuone fievo ije kiae e be erare fu dia makae none ijia nuvediekiro vierafekuma ni ire fuone boeje ume igadufuo ije ka ijuegafiadufuo areme fu uri vajae fiane binobino bu fuone ruovo ijiaka uria faememarena noefuo imedufuo,areme jesu fune una e vua fuone fievo ije kiae e be erare fu dia makae none ijia nuvediekiro vierafekuma ni ire fuone boeje ume igadufuo ije ka ijuoegafiadufuo areme fu uri vajae fiane binobino bu fuone ruovo ijia ka uria faememarena noefuo imedufuo
00549,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 0, 0, 0, 0, 1.0093378607809846, 1.0, 0.5979020979020979, 0.41421356237309537, 0.0, 0.22527472527472528, 0.032, 0.058823529411764705, 0, 0, 0, 0, 0, 0, 0, 0.12757505222772553,ijadufuo vakuma maza radekuma ijia vame ijieki ije fu reke godire anera ije kiaga bu arina aesakae boeje igia oenoekinu e kena atake bu atana e ise reva ije bu be uniagaro e ije vame maeje kenoeva ije bu be uniake areme bu e ije ise reva ije bu kame are ise miane naeno ijia korega bu ijia naona niraekinu ubae sakinamikono kiae,ijadufuo vakuma maza radekuma ijia vame ijieki ije fu reke godire anera ije kiaga bu arina aesakae boeje igia oenoekinu e kena atake bu atana e ise reva ije bu be uniagaro e ije vame maeje kenoeva ije bu be uniake areme bu e ije ise reva ije bu kame are ise miane naeno ijia korega bu ijia naona niraekinu ubae sakinamikono kiae
