line_number,mra,difference,transcribed_text,source_text
02008,1,7,abe gea idadioka o hohowono ma dodungu onangika anga moi koinidafongua la genangino de kaidadi ihioriki abeahao yamake manga hohowono hokogea o yesusu ai behehongo iwininiikika,abe gea idadioka o hohowono ma dodunguu onangika angamoi ko inidafongua la genangino de ka idadi ihioriki abe ahao yamake manga hohowono hokogea o yesusu ai behehongo iwinii niikika
02165,3,16,de wapaluhu wato gea ona yagoungu kiani o elia wohira la wato o nyawa manga wowangoka wahitiaiokahi de ahao naga o koano mesia wihidoduruino hona tinihingahudika igoungu una gea abe iwihiromanga o elia una woboaka de' okia naga dika o nyawa manga wowangoka ma dorou gea iwihipake unangika,12 13 de wapaluhu wato gea ona yagoungu kiani o elia wohira la wato o nyawa manga wowangoka wahitiaiokahi de ahao nanga koano o mesia wihidoduruino ho naa tinihingahu dika igoungu una gea abe iwihiromanga o elia una woboaka de o kia naga dika o nyawa manga wowangoka ma dorou gea iwihipake unangika
01929,0,9,ho o nagona dika abe ma hohutulu yotoihene de' matiti yataoko itiai ahao kaidogo-dogo manga tobahioriki ma sara o nagona dika ko yotoihenua ho manga tobahioriki hatoli koiwa ona gea ngaro manga tobahioriki ma hohutulu dika ma ahao enango ka yawohanga gea,ho onagona dika abe ma hohutulu yotoihene de ma titi yataoko itiai ahao ka idogo dogo manga tobahioriki masara onagona dika ko yotoihenua ho manga tobahioriki hatoli ko iwa ona gea ngaro manga tobahioriki ma hohutulu dika ma ahao enangoo ka yawohanga gea
02404,1,15,de 'o yesusu wihitararono wato igoungu ma sarana tonihingahu ma titi ma jowaitauna ika-ika de to'ena ma hakaru gea koimaritabiokauwa 'anga moi ma tau gea ikokikiliangoka,de o yesusu wihitararono wato igoungu masara naa tonihingahu ma titi ma jou ai tau naa ika ika de to ena ma hakaru gea ko imaritabiokaua angamoi ma tau gea ikokikiliangoka
01900,0,24,anga moi 'o nauru 'o naguna dika abe ka'ihikaika wa niki ma jou 'ai mau 'una gea to ngohi 'ahidodoto de 'o ngokia dika abe ma jou 'ai mau ka 'ihikaika ma niki muna gea tongohi ngohi firanga de to ngohi ngohi meme hokogea 'o yesusu 'ahi tararono ma demo 'onangika,angamoi o nauru onaguna dika abe ka ihikaika waniiki ma jou ai mau una gea to ngohi ahi dodoto de o ngo kia dika abe ma jou ai mau ka ihikaika maniiki muna gea to ngohi ngohi firanga de to ngohi ngohi meme hokogea o yesusu ai hitararono ma demo onangika
02410,0,10,anga moi aha o nyawa manga ngoe yoboa de ona gea yomahingahu-ngahu ato ngohina nia mesia nia koano abe ma dodihiraka ma jou winihibehongoka hokogea yomahingahu anga moi inihioriki abe ngini nia koano-gea niwidodama la nako woboaka gea nihioriki o dunia ma bobaha itigioka,angamoi ahao o nyawa manga ngoe yoboa de ona gea yomahingahu ngahu ato ngohi naa nia mesia nia koano abe ma dodihiraka ma jou winihibehehongoka hokogea yomahingahu angamoi inihioriki abe ngini nia koano gea niwidodamaa la nako woboaka gea nihioriki o dunia ma bobaha itigioka
01915,0,18,de o yesusu wotemoli onangika wato sarakia ahi ketero ka ngano abe wohibarihi o bibiti gea konimangaratiua ma titi nako gea done sarakia o hiketero ma ade-ade utu de ahao nihioriki ma titi hokogea o yesusu wataaere onangika de ahao ahiketero ma ade-ade wahitararono onangika hokona la duru ihioriki ma titi,de o yesusu wotemoli onangika wato sarakia ahi hiketero kangano abe wohibarihi o bibiti gea ko nihiorikua ma titi nako gea done sarakia o hiketero ma ade ade utu de ahao nihioriki ma titi hokogea o yesusu wataere onangika de ahao ai hiketero ma ade ade wahitararono onangika hokonaa la duru ihioriki ma titi
02438,0,13,de gea ipaha de 'ahi momalaekata ta hidingoto 'o dunia ma mukika la gea 'ahi nyawa matamata 'abe duru ta sanangi onangika ona gea kaidadi yatomuino 'o dunia ma lokuoka matamataino de yakokiaoino ngohino,de gea ipaha de ahi momalaekata tahidingoto o dunia ma amokika la gea ahi nyawa mata mata abe duru tasanangi onangika ona gea ka idadi yatoomuino o dunia ma lokuoka mata mataino de yakokiaoino ngohino
01901,6,17,marucu pasalayata,4
02092,2,16,howomipaluhu wato hobata tomahilooa ma kiani ma ngofa-ngofaka ona yohira yahiolomo koidadi uwa 'o ngofa-ngofaka manga inomo gena ngino yagoraka de yodo-dotumoika 'o kaho-kahoika hogea ngohi tato kiani 'o yahudi ma nyawa tahitihira abe taleleani,ho womipaluhu wato hobata tomahilooa ma kiani ma ngofa ngofaka ona yohira yahiolomo ko idadiua o ngofa ngofaka manga inomo genangino yagoraka de yododutumoika o kaho kahoika ho gea ngohi tato kiani o yahudi ma nyawa tatihira abe taleleani
02114,0,1,ho ona yoloolomo gea naga yasana iata gea ipaha de o yesusu o nyawa wahuloko la yokokilio,ho ona yolo olomo gea naga yasana iata gea ipaha de o yesusu o nyawa wahuloko la yokokilio
02252,0,10,de manga utumu gea mata-mata yamake 'o dunia ma lokuokahi ma sara 'igoungu nagahi manga kangelao de ahao dokengino abe ma oraha hao iboa ona ahao gea yamake 'o wowango kahi ado-adonika,de manga utumu gea mata mata yamake o dunia ma lokuokahi masara igoungu nagahi manga kangelaoo de ahao dokengino abe ma oraha ahao iboa ona ahao gea yamake o wowango ka hiado adonika
02079,0,4,ho onagona dika de manga ngaukoka kiani yotoihene de ahao o yesusu wanoaika o nyawa manga ngoe gea de wowohamoka ma tau ma goronaika de genangoka iwininiki iwilehali ato ani dodotoko ma demo ka ngano gea ma titi totokia,ho onagona dika de manga ngaukoka kiani yotoihene de ahao o yesusu wanoaika o nyawa manga ngoe gea de wowohamoka ma tau ma goronaika de genangoka iwinii niiki iwilehali ato ani dodotoko ma demo kangano gea ma titi totokia
02597,0,8,de manga dodagi ma goronaka de' yomakokeleha ato hei done ka o nagona alulu mahakaru ge abe malungunu ma bionoka ihitatokika anga moi nako ka ngone kohakunua halulu,de manga dodagi ma goronaka de yomakokeleha ato ei done ka onagona alulu ma hakaru gea abe ma lungunu ma bionoka ihitatokika angamoi nako ka ngone ko hakunua halulu
02246,0,13,ai demo gea yoihene de iwininiki gea duru yokokiheranga hiadono yotemoato ou gena ngoka abe miataoko ihowono ngomi miato bote o nyawa yokaya-kaya kiani yohapongo daku ie angamoi duru ona gea abe ma jou wahiowa iadono yokaya,ai demo gea yoihene de iwinii niiki gea duru yokokiheranga hiadono yotemo ato ou genangoka abe miataoko ihowono ngomi miato bote ona yokaya kaya kiani yohapongo dakuiye angamoi duru ona gea abe ma jou wahiowa hiadono yokaya
01839,1,23,de 'ahao naga 'o nyawa yoboa 'o yesusino de 'iwileha 'unangika ato 'ona gea abe 'o yohanese wininiki 'ona yopuaha de nagali 'ona yaniniki 'o farisi ma nyawa ma 'ona ngo yopuaha ho 'adodoa ho to ngona 'ani nyawa de koyopuahaua,de ahao naga o nyawa yoboa o yesusino de iwileha unangika ato ona gea abe o yohanese iwinii niiki ona yopuaha de nagali ona yanii niiki o farisi ma nyawa ma onangoo yopuaha ho adodoa ho to ngona ani nyawa de ko yopuahaua
02128,1,10,de 'ipaha de 'o yesusu de iwininiiki yomahiadonikaka 'o besaida ma kapongika de genangoka naga womatengo iwiaoino 'o yesusino abe worafioka iwiaoino 'unangino de 'ona duru yogahoko la ato 'o yesusu wiso worafi-rafika la wihitogumu,de ipaha de o yesusu de iwinii niiki yomahiadonikaka o besaida ma kapongika de genangoka naga womatengo iwiaoino o yesusino abe worafioka iwiaoino unangino de ona duru yogahoko la ato o yesusu wiso worafi rafika la wihitogumu
02207,4,6,abeda enangoka o gai-gaili ka ihikaika yahikangela o nyawaika de nagali genangoka ma uku ka ihikaika iwango-wango ko ihonengua,abe daenangoka o gai gaili ka ihikaika yahikangela o nyawaika de nagali genangoka ma uku ka ihikaika iwango wango ko ihonengua '
02212,0,9,ho ufa nimahisapurika de o peseke la gea ngini ka niakunu nihiniki ngohi de nia hininga ma gahumu de moioli ahi behehongo kiani ngini nimakao irahai de hokogea o yesus wado-dotoko abe iwininikika la manga wowango duru itebini ma jou ai himangoka,ho ufa nimahisapurika de o peseke la gea ngini ka niakunu nihiniiki ngohi de nia hininga ma gahumu de moioli ahi behehongo kiani ngini nimakao irahai de hokogea o yesusu ai dodotoko abe iwinii niikika la manga wowango duru itebini ma jou ai himangoka
02129,1,13,de 'o yesusu wisoo de wihihupu ma hoanika abe makapongino gea yohupuohi de gena ngo ka worafi-rafi gea 'ailakoika waobiri 'o yesusu de ahao wasooika 'ailakoika gea ibooto de ahao wileha wato sarakia no mahioriki,de o yesusu wiso de wihihupu ma hoanika abe ma kapongino gea yohupuohi de genangoka worafi rafi gea ai lakoika waobiri o yesusu de ahao wasoika ai lakoika gea ibooto de ahao wileha wato sarakia nomahioriki
02206,0,4,de nako matiti ani lou dika inihitagi la genangoka naika de' norehene ma jouino geaho ani lou nafokoka dika koaho inihiluguoka la idadi ani toba genangino de ahao namake o wowango ma sara nako kiani iniumouku o narakauku genangoka ngaro nagahi ani lou ma gahumu ma done o kiaka ma utumu namake ani louino,de nako ma titi ani lou dika inihitagi la genangoka naika de norehene ma jouino gea ho ani lou nafokoka dika koaho inihiluguoka la idadi ani toba genangino de ahao namake o wowango masara nako kiani iniumouku o narakauku genangoka ngaro nagahi ani lou ma gahumu ma done o kiaka ma utumu namake ani louino
01838,0,11,de ma moiuku ona abe wininiki o yohanese wotobaohiohiki ona gea naga yopuaha de ona ngo yaniniki o farisi manyawa yopuaha,de ma moiuku ona abe iwinii niiki o yohanese wotobaohi ohiki ona gea naga yopuaha de onangoo yanii niiki o farisi ma nyawa yopuaha
02247,2,13,ma sarana ngona nomihingahu nato ngaro ona yokaya-kaya ma koyohapongua honako o nyawa yokaya-kayao de koyohapongua gia done o nyawa komoiua la yamake o wowango kahiado-adonika,masara naa ngona nomihingahu nato ngaro ona yokaya kaya ma ko yohapongua ho nako o nyawa yokaya kayaoo de ko yohapongua gea done o nyawa ko moiua la yamake o wowango ka hiado adonika
02596,0,6,de ma dawangeino abe 'o gereja ma wange abe ma wange 'ahao ipotokaiha de 'ona yaruange yosoboka ato 'ailungunika yoiki,de ma dawangeino abe o gareja ma wange abe ma wange ahao ipotokaiha de ona yaruange yosoboka ato ai lungunika yoiki
02253,2,10,ma sara naga o nyava ma ngangoe abe ma oraha na ona manga gogere hatoli ikurutie ma sara ona gea ahao vahiti poko uku ma jou abe ma oraha ahao iboa,masara naga o nyawa manga ngoe abe ma oraha naa ona manga gogere hatoli ikurutiye masara ona gea ahao wahitipokouku ma jou abe ma oraha ahao iboa
02115,0,11,ka de yokoki soboka de o yesus ne wini niki yoko ki fare ne o ngotiroko de o nango yosobo yoiki o dalmanuta ma tonakika,ka de yokokisoboka de o yesusu de iwinii niiki yokokifarene o ngotiroko de onangoo yosobo yoiki o dalmanuta ma tonakika
02078,2,13,komaiwa o peseke abe ma hoanino de o nyawa manga badanguku iwohamuku de yodiai la o nyawa yahowonoka ma jou ai himangoka masara manga peseke abe manga hiningaino ihupu de enagea matiti hiadono o nyawa koyotebinokaua ma jou ai himangoka,ko ma iwa o peseke abe ma hoanino de o nyawa manga badanguku iwohamuku de yadiai la ma nyawa yahowonoka ma jou ai himangoka masara naga ma peseke abe manga hiningaino ihupu de ena gea ma titi hiadono o nyawa ko yotebinokaua ma jou ai himangoka
02093,1,9,de mogahokoli unangika mato ahi baluhu igoungu ma sara ngaro o kaho ma sara o ngofangofaka manga inomo ma hou naga utu omejaka de a uku itifatifauku de gea ena ngomi o kaho kai dadi mia olomo,de mogahokoli unangika mato ahi baluhu igoungu masara ngaro o kaho masara o ngofa ngofaka manga inomo ma hou naga utu o mejaka de auku itifa tifauku de gea ena ngomi o kaho ka idadi miaolomo
02087,0,7,de ipaha de wosobo yesusu de woiki o tirusu ma tonakika gena ngoka naga o tau moi de una wowohamika ma sara wato womatohiki wowohama la ufa o nyawa iwihioriki una naga ma sara koidadiua womagogono anga moi o nyawa iwihiorikoka,de ipaha de wosobo o yesusu de woiki o tirusu ma tonakika genangoka naga o tau moi de una wowohamika masara wato womatohiki wowohama la ufa o nyawa iwihioriki una naga masara ko idadiua womagogono angamoi o nyawa iwihiorikoka
02439,3,6,abeika tohiketero nako o gogilioro ma gota kaidadi genangino homadotoko e abe nako ma jaga-jaga iboleoka de ihokaka geaka de hamake de hohiorikoka hato o marai itigioka o hiwara ma oraha anga moi hamakeoka ma dodungu de',abeika tohiketero nako o gogilioro ma gota ka idadi genangino homadotoko e abe nako ma jaga jaga iboleoka de ihokaka gea ka de hamake de hohiorikoka hato o marai itigioka o hiwara ma oraha angamoi hamakeoka ma dodunguu de
01914,3,10,de hokogea tadotoko de o hiketero ma ade-ade la idadi imakadaene hoka ma dihiraino ma jou wotemoka wato ona gea ngaro ihigali-gali yolega ahi datorino ma sara ko ihiorikua ma titi genangino de' ngaro ona ihigali-gali ihigihene ahidemoino masara ko ihiorikua ma titi anga moinako ihioriki done yotoba de manga howono ma jou waofi,de hokogea tadotoko de o hiketero ma ade ade la idadi imakadaene hoka ma dihiraino ma jou wotemoka wato ona gea ngaro ihigali gali yolega ahi datorino masara ko ihiorikua ma titi genangino de ngaro ona ihigali gali ihigihene ahi demoino masara ko ihiorikua ma titi angamoi nako ihioriki done yotoba de manga howono ma jou waofi '
02411,1,12,de 'ona gea ma titi manga hingahu ma demoino hiadono 'o nyawa manga ngoeika 'aha yabudi hiadono yafikiri 'ato ma bobaadonoka ma sara ngini na'ufa 'inibudi,de ona gea ma titi manga hingahu ma demoino hiadono o nyawa manga ngoeika ahao yabudi hiadono yafikiri ato ma bobaha adonoka masara ngini naa ufa inibudi
02405,0,12,de wotemo ibooto de yogila-gila yohupu 'o yerusalemino de youtiuku ma dolaka de aho yodoali de yomahiadono 'o zaetunu ma lokuie de genangoka yogogeruku 'o yesusu de wamake ma jou aitau doka ma dola ma honungaka,de wotemo ibooto de yogila gila yohupu o yerusaleemino de youtiuku ma dolaka de ahao yodoali de yomahiadono o saitunu ma lokuiye de genangoka wogogeruku o yesusu de wamake ma jou ai tau doka ma dola ma honongaka
01928,3,13,de ahao wato abe ma demo nihene geeakiani nitotoihene de nimafikiri ho nako nitotoihene gee ahao niya tobahioriki kaidogo nia to bahioriki idogo de ahao matiti utuwohi kaidadi niyataoko itiyayi,de ahao wato abe ma demo niihene gea kiani nitotoihene de nimafikiri ho nako nitotoihene gea ahao nia tobahioriki ka idogo nia tobahioriki idogo de ahao ma titi utuohi ka idadi niataoko itiai
02009,1,9,wohi behehongo i boto de yosobo yoiki ya hingahungahu o nyawaikato ngini keani nitoba nia howohowonino,wohibehehongo ibooto de yosobo yoiki yahingahu ngahu o nyawaika ato ngini kiani nitoba nia howo howonino
02164,4,23,de 'ahao 'ona iwileha 'ato 'adodoa ho 'ona abe yotoba-doto-dotoko 'o musa 'ai paretaino 'inadotoko 'ato elia kiani wohira womaboa de 'ahao naga 'o koano 'o mesia wihidoduruino,de ahao ona iwileha ato adodoa ho ona abe yotobadoto dotoko o musa ai paretaino inadotoko ato o elia kiani wohira woboa de ahao nanga koano o mesia wihidoduruino '
02170,3,12,de 'ahao 'una waleha 'onangika wato ngini de ona abe yotoba-doto-dotoko 'o musa 'ai paretaino gee animaketeributu de ma titiokia,de ahao una waleha onangika wato ngini de ona abe yotobadoto dotoko o musa ai paretaino gea nimaketeribuutu de ma titi o kia
02035,0,4,ho ona yosobo yongotiri yomahihora doka o akere ma ngoto ma hunungaika abe genangoka koiwa o nyawa,ho ona yosobo yongotiri yomahihora doka o akere ma ngooto ma honongaika abe genangoka ko iwa o nyawa
02158,0,12,de aho petrusu witemo yesusika wato guru na duru irahai abe ngone naga nenangoka hokoaho ngomi 'ohijai-jai ma tau 'o gahumu hange midiai nenangoka moi to ngona moi to elia de moi to musa,de ahao o peturusu witemo o yesusika wato guru naa duru irahai abe ngone naga nenangoka ho koaho ngomi o hijai jai ma tau o gahumu hange midiai nenangoka moi to ngona moi to elia de moi to musa
01861,1,6,de 'o yesusu wihuloko 'ai giama 'ihelu-helukika gea wato nomakoino mia hidogoronaka na,de o yesusu wihuloko ai giama ihelu helukika gea wato nomaokoino mia hidogoronaka naa
01875,1,28,de 'ahaoe 'iwininiki nogea wa'iriki yangi moi de yahinoto la 'ona gea ka'ihikaika 'iwi dodiawo de 'iwiniiki 'unangika de 'ona gea 'abe wahidingoto 'o nyawaika la yatoba-dotoko ma jou 'ai demo-de moino ho 'iwihiromanga 'onangika wato 'ai hidingoto ma nyawa,de ahao iwinii niikino gea wairiki yangimoi de yahinooto la ona gea ka ihikaika iwidodiawo de iwiniiki unangika de ona gea abe wahidingoto o nyawaika la yotobadotoko ma jou ai demo demoino ho iwihiromanga onangika wato ai hidingoto ma nyawa
02021,0,9,wigoana hokogea anga moi wato una gea o totiai ma nyawa abe hatoli koiwa ai howono ho wimodongo o yohanesika de o herodese duru woigo wotoihene matiti o yohanese ai demo-demo abe ngaro doka aihiningaka de duru ipusingi ma oraha woihene ai demo-demo-gea ma sara kaidadiohi ma moi ma moi wotoihene,wigoana hokogea angamoi wato una gea o totiai ma nyawa abe hatoli ko iwa ai howono ho wimodongo o yohanesika de o herodese duru woigo wotoihene ma titi o yohanese ai demo demo abe ngaro doka ai hiningaka de duru ipusingi ma oraha woihene ai demo demo gea masara ka idadiohi ma moi ma moi wotoihene
01959,1,18,de 'o tokatagea duru 'imagaho-gahok 'o yesusika 'ato 'ufa nomihitingaka 'o gerasa ma tonakinonaa 'anga moi komioi gouwa 'ami hupu ma homoaika,de o tokata gea duru imagaho gahoko o yesusika ato ufa nomihitingaka o gerasa ma tonakino naa angamoi ko mioigoua mihupu ma homoaika
01965,2,9,ho ona aabe kangano amake ge aabe idadioka iwikokitokatika de ma odeika ona ge ya duru yo ade-ade onangika abe ahao yokokiboaino n,ho ona abe kangano amake gea abe idadioka iwikokitokatika de ma odeika ona gea duru yoade ade onangika abe ahao yokokiboaino
01971,0,2,de ipaha de o yesus womahihorali doka o akere ma ngooto ma honongaika womahihoraika de woutiuku doka o akere ma ngooto ma ngigoroka de genangoka naga o nyawa komanga ngoe yoboa de iwihigororomino,de ipaha de o yesusu womahihorali doka o akere ma ngooto ma honongaika womahihoraika de woutiuku doka o akere ma ngooto ma ngigoroka de genangoka naga o nyawa ko manga ngoe yoboa de iwihigororomino
