line_number,'mra', 'fuzz_partial', 'levin',transcribed_text,source_text
02171,0,98,7,de womatengo yowoe woeino mipaluhu wato ahi guru ma rai hokonaa ma titi hiadono yomaketeributu ngohinaa ahi hide la ahi ngofakatiao ngonaika anga moi iwikitokatoka de ma tokata gea iwihidiai la hiadono womouoka,de womatengo yowoe woeino wipaluhu wato ahi guru marai hokonaa ma titi hiadono yomaketeribuutu ngohi naa ahi hidee la ahi ngofaka tiao ngonaika angamoi iwikitokatoka de ma tokata gea iwihidiai la hiadono womouoka
02008,1,95,15,abe gea idadioka o ho howono ma dodunguu o nangika anga moi koinidafonguwa la ge nangino de kaidadi ihioriki abia hao yamake manga ho howono hokogee o yesusu ai behehongo iwininikika,abe gea idadioka o hohowono ma dodunguu onangika angamoi ko inidafongua la genangino de ka idadi ihioriki abe ahao yamake manga hohowono hokogea o yesusu ai behehongo iwinii niikika
02165,3,96,26,de wapaluhu bato gee ona yagoungu kiani o elia wohira la bato o nyawa manga wo wangoka wahitiaiokahi de ahao naga o koano mesia wihido duruino honatinihingahudika igoungu una gee ya abe iwihiromanga o elia una woboaka de okia naga dika o nyawa manga wo wangoka ma dorou gee iwihipake unangika,12 13 de wapaluhu wato gea ona yagoungu kiani o elia wohira la wato o nyawa manga wowangoka wahitiaiokahi de ahao nanga koano o mesia wihidoduruino ho naa tinihingahu dika igoungu una gea abe iwihiromanga o elia una woboaka de o kia naga dika o nyawa manga wowangoka ma dorou gea iwihipake unangika
01929,3,96,31,ho o nagonadika abe ma hohutulu yotoihene de ma titi yataoko itiai ahao kaidogo dogo manga tobahioriki ma sara o nagonadika koyotoihenuwa ho manga tobahioriki hatoli koiwa ona gee ngaro manga tobahioriki ma hohutuludika ma ahao ena ngo kayawohanga gea emm penyutnn 208,ho onagona dika abe ma hohutulu yotoihene de ma titi yataoko itiai ahao ka idogo dogo manga tobahioriki masara onagona dika ko yotoihenua ho manga tobahioriki hatoli ko iwa ona gea ngaro manga tobahioriki ma hohutulu dika ma ahao enangoo ka yawohanga gea
02404,0,94,14,de o yesusu wihitararono bato igoungu ma sarana tonihingahu ma titi ma jowa itaunaa ikaika de to ena ma hakaru gea koimaditabiokauwa anga moi ma tau gea ikokikiliangoka,de o yesusu wihitararono wato igoungu masara naa tonihingahu ma titi ma jou ai tau naa ika ika de to ena ma hakaru gea ko imaritabiokaua angamoi ma tau gea ikokikiliangoka
01900,3,96,31,anga moi o nauru o nagunadika abe ka ihikaika waniki ma jou ai mau una gee to ngohi ahi dodoto de o ngokiadika abe ma jou ai mau ka ihikaika ma niiki muna gee to ngohi ngohifiranga de to ngohi ngohimeme hoko gee o yesusu ahitararono ma demo onangika em penyungnn 08,angamoi o nauru onaguna dika abe ka ihikaika waniiki ma jou ai mau una gea to ngohi ahi dodoto de o ngo kia dika abe ma jou ai mau ka ihikaika maniiki muna gea to ngohi ngohi firanga de to ngohi ngohi meme hokogea o yesusu ai hitararono ma demo onangika
02410,0,98,9,anga moi aha o nyawa manga ngoe yoboa de ona ge yomahingahu ngahu ato ngohinaa nia mesia nia koano abe ma dodihiraka ma jou winihibehongoka hokogea yomahingahu anga moi inihioriki abe ngini nia koano gea niwidodamaa la nako woboaka gee nihioriki o dunia ma bo baha itigioka,angamoi ahao o nyawa manga ngoe yoboa de ona gea yomahingahu ngahu ato ngohi naa nia mesia nia koano abe ma dodihiraka ma jou winihibehehongoka hokogea yomahingahu angamoi inihioriki abe ngini nia koano gea niwidodamaa la nako woboaka gea nihioriki o dunia ma bobaha itigioka
01915,0,95,23,de o yesusu wotemoli onangika wato sarakia ahi ketero kangano abe wohibarihi o bibiti gee konimangaratiuwa ma titi nako gee done sarakia o hiketero ma deade utu de ahao nihioriki ma titi hokogee o yesusu wataaere onangika de ahao ahi ketero ma deade wahitararono onangika hokonaa la duru ihioriki ma titi,de o yesusu wotemoli onangika wato sarakia ahi hiketero kangano abe wohibarihi o bibiti gea ko nihiorikua ma titi nako gea done sarakia o hiketero ma ade ade utu de ahao nihioriki ma titi hokogea o yesusu wataere onangika de ahao ai hiketero ma ade ade wahitararono onangika hokonaa la duru ihioriki ma titi
02438,0,96,11,de gee ai paha de ahi mo malaekata tahidingoto o dunia ma amokika la gea ahi nyawa ma tamata abe duru tasanangi onangika ona gee kaidadi yatomuino o dunia ma lokuoka ma tamataino de yakokiaoino ngohino,de gea ipaha de ahi momalaekata tahidingoto o dunia ma amokika la gea ahi nyawa mata mata abe duru tasanangi onangika ona gea ka idadi yatoomuino o dunia ma lokuoka mata mataino de yakokiaoino ngohino
01901,6,0,31,marukhu pasala iata mmeemnnn 08,4
02092,2,96,14,howomipaluhu wato hobata tomahiloowa ma kiani ma ngofa ngofaka ona yohira yahi olomo koidadiuwa o ngofa ngofaka manga inomo ge enangino yagoraka de yodo dotu moika o kaho kahoika hogea ngohi tato kiani o yahudi ma nyawa tahitihira abetaleleani,ho womipaluhu wato hobata tomahilooa ma kiani ma ngofa ngofaka ona yohira yahiolomo ko idadiua o ngofa ngofaka manga inomo genangino yagoraka de yododutumoika o kaho kahoika ho gea ngohi tato kiani o yahudi ma nyawa tatihira abe taleleani
02114,0,100,0,ho ona yolo olomo gea naga yasana iata gea ipaha de o yesusu o nyawa wahuloko la yokokilio,ho ona yolo olomo gea naga yasana iata gea ipaha de o yesusu o nyawa wahuloko la yokokilio
02252,0,97,8,de manga utumu gea ma tamata yamake o dunia ma lokuokahi ma sara igoungu nagahi manga kangelao de ahao dokengino abe ma orahahao iboa ona ahao gea yamake o wo wango kahiado adonika,de manga utumu gea mata mata yamake o dunia ma lokuokahi masara igoungu nagahi manga kangelaoo de ahao dokengino abe ma oraha ahao iboa ona ahao gea yamake o wowango ka hiado adonika
02079,0,99,6,ho o nagonadika de manga ngaukoka kiani yotoihene de ahao o yesusu wanoaika o nyawa manga ngoe gea de wowohamoka ma tau ma goronaika de genangoka iwininiiki iwilehali ato ani do dotoko ma demo kangano gea ma titi to tokia,ho onagona dika de manga ngaukoka kiani yotoihene de ahao o yesusu wanoaika o nyawa manga ngoe gea de wowohamoka ma tau ma goronaika de genangoka iwinii niiki iwilehali ato ani dodotoko ma demo kangano gea ma titi totokia
02597,0,96,8,de manga do dagi ma goronaka de yomakokeleha ato ee done ka o nagona alulu ma hakaru gee abe malungunu ma bionoka ihitatokika anga moi nako ka ngone kohakunuwa halulu,de manga dodagi ma goronaka de yomakokeleha ato ei done ka onagona alulu ma hakaru gea abe ma lungunu ma bionoka ihitatokika angamoi nako ka ngone ko hakunua halulu
02246,0,96,14,ai demo gea yoihene de iwininiiki geeaduru yokokiheranga hiadono yotemo ato ou ge enangoka abe miataoko ihowono ngomi miato bote o nyawa yokaya kaya kiani yohapongo dakuie anga moi duru ona gee abe ma jou wahiowa iadono yokaya,ai demo gea yoihene de iwinii niiki gea duru yokokiheranga hiadono yotemo ato ou genangoka abe miataoko ihowono ngomi miato bote ona yokaya kaya kiani yohapongo dakuiye angamoi duru ona gea abe ma jou wahiowa hiadono yokaya
01839,3,97,12,de ahao naga o nyawa yoboa o yesusino de iwileha unangika ato ona gee ya abe o yohanese winiiniiki ona yopuaha de nagali ona yaniiniki o farisi ma nyawa ma ona ngo yopuaha ho ado doa ho to ngona ani nyawa de koyopuahauwa,de ahao naga o nyawa yoboa o yesusino de iwileha unangika ato ona gea abe o yohanese iwinii niiki ona yopuaha de nagali ona yanii niiki o farisi ma nyawa ma onangoo yopuaha ho adodoa ho to ngona ani nyawa de ko yopuahaua
02128,0,99,4,de ipaha de o yesusu de iwininiiki yomahiadonikaka o besaida ma kapongika de kenangoka naga womatengo iwiaoino o yesusino abe worafioka iwiaoino unangino de ona duru yogahoko la ato o yesusu wisoo worafi rafika la wihitogumu,de ipaha de o yesusu de iwinii niiki yomahiadonikaka o besaida ma kapongika de genangoka naga womatengo iwiaoino o yesusino abe worafioka iwiaoino unangino de ona duru yogahoko la ato o yesusu wiso worafi rafika la wihitogumu
02207,3,98,4,abe daenangoka o gai gaili kaihikaika yahikangela o nyawaika de nagali ge enangoka ma uku ka ihikaika iwango wango ko ihonenguwa,abe daenangoka o gai gaili ka ihikaika yahikangela o nyawaika de nagali genangoka ma uku ka ihikaika iwango wango ko ihonengua
02212,3,97,24,ho ufa nimasisapurika de o peseke la gea ngini kaniakunu nihiniiki ngohi de nia hininga ma gahumu de moioli ahi behehongo kiani ngini nimakao irahai de hokogea o yesus waido dotoko abe ibiniiniikika la manga bo bango duru itebini ma jou ai himangoka em peyutn 08,ho ufa nimahisapurika de o peseke la gea ngini ka niakunu nihiniiki ngohi de nia hininga ma gahumu de moioli ahi behehongo kiani ngini nimakao irahai de hokogea o yesusu ai dodotoko abe iwinii niikika la manga wowango duru itebini ma jou ai himangoka
02129,0,98,4,de o yesusu wisoo de wihihupu ma hoanika abe ma kapongino gea yohupuohi de genangoka worafi rafi gee ai lakoika waobiri o yesusu de ahao wasooika ai lakoika gee ibooto de ahao wileha wato sarakia nomahioriki,de o yesusu wiso de wihihupu ma hoanika abe ma kapongino gea yohupuohi de genangoka worafi rafi gea ai lakoika waobiri o yesusu de ahao wasoika ai lakoika gea ibooto de ahao wileha wato sarakia nomahioriki
02206,0,95,15,de nako ma titi ani laudika inihitagi la ge enangoka naika de norehene ma jouino gee aho ani lou nafokooka dika koaho inihiluguoka la idadi ani toba ge enangino de ahawo namake o wo wango ma sara nako kiane iniumouku o narakauku ge enangoka ngaro nagahi ani lou ma gahumu ma done o kiaka ma utumu namake ani louino,de nako ma titi ani lou dika inihitagi la genangoka naika de norehene ma jouino gea ho ani lou nafokoka dika koaho inihiluguoka la idadi ani toba genangino de ahao namake o wowango masara nako kiani iniumouku o narakauku genangoka ngaro nagahi ani lou ma gahumu ma done o kiaka ma utumu namake ani louino
01838,0,94,10,de ma moiuku o naabe wininiiki o yohanese wotobaohiohiki ona geea naga yopuaha de ona ngo yaniiniiki o farisi ma nyawa yopuaha,de ma moiuku ona abe iwinii niiki o yohanese wotobaohi ohiki ona gea naga yopuaha de onangoo yanii niiki o farisi ma nyawa yopuaha
02247,2,94,15,ma saranaa ngona nomihingahu nato ngaro ona yokaya kaya ma koyohaponguwa ho nako o nyawa yokaya kayao de koyohaponguwa giadone o nyawa komoiuwa la yamake o wo wangu kahiadoadonika,masara naa ngona nomihingahu nato ngaro ona yokaya kaya ma ko yohapongua ho nako o nyawa yokaya kayaoo de ko yohapongua gea done o nyawa ko moiua la yamake o wowango ka hiado adonika
02596,0,99,1,de ma dawangeino abe o gereja ma wange abe ma wange ahao ipotokaiha de ona yaruange yosoboka ato ai lungunika yoiki,de ma dawangeino abe o gareja ma wange abe ma wange ahao ipotokaiha de ona yaruange yosoboka ato ai lungunika yoiki
02253,3,95,10,ma sara naga o nyawa manga ngoe abe ma oraha naa ona manga gogere hatoli ikurutie ma sara o ona gee ya ahao wahitipokouku ma jou abe ma oraha ahawoiboa,masara naga o nyawa manga ngoe abe ma oraha naa ona manga gogere hatoli ikurutiye masara ona gea ahao wahitipokouku ma jou abe ma oraha ahao iboa
02115,5,96,25,kade yokokisoboka de o yesus de winiiniiki yokokifarene o ngotiroko de o dangoo yosobo yoiki o dalma nuta ma tonakika em pnyyutnntn 208,ka de yokokisoboka de o yesusu de iwinii niiki yokokifarene o ngotiroko de onangoo yosobo yoiki o dalmanuta ma tonakika
02078,2,96,14,komaiwa o peseke abe ma hoanino de o nyawa manga badanguku iwohamuku de yodiai la o nyawa yahowonoka ma jou ai himangoka ma sara manga peseke abe manga hiningaino ihupu de ena gee ma titi hiadono o nyawa koyotebinokauwa ma jou ai himangoka,ko ma iwa o peseke abe ma hoanino de o nyawa manga badanguku iwohamuku de yadiai la ma nyawa yahowonoka ma jou ai himangoka masara naga ma peseke abe manga hiningaino ihupu de ena gea ma titi hiadono o nyawa ko yotebinokaua ma jou ai himangoka
02093,1,98,6,de mogahokoli unangika mato ahi baluhu igoungu ma sara ngaro o kaho ma sara o ngofa ngofaka manga inomo ma hou naga utuo mejaka de auku itifatifauku de gea ena ngomi o kaho kaidadi mia olomo,de mogahokoli unangika mato ahi baluhu igoungu masara ngaro o kaho masara o ngofa ngofaka manga inomo ma hou naga utu o mejaka de auku itifa tifauku de gea ena ngomi o kaho ka idadi miaolomo
02087,0,98,7,de ipaha de wosobo yesusu de woiki o tirusu ma tonakika genangoka naga o tau moi de una wowohamika ma sara wato womatohiki wowohama la ufa o nyawa iwihioriki una naga ma sara koidadiuwa womagogono anga moi o nyawa iwihiorikoka,de ipaha de wosobo o yesusu de woiki o tirusu ma tonakika genangoka naga o tau moi de una wowohamika masara wato womatohiki wowohama la ufa o nyawa iwihioriki una naga masara ko idadiua womagogono angamoi o nyawa iwihiorikoka
02439,0,97,9,abeika tosiketero nako o gogilioro ma gota kaidadi ge enangino homadotoko ee abe nako ma jaga jaga iboleoka de ihokaka geaka de hamake de hohiorikoka hato o ma rai itigioka o hiwara ma oraha anga moi hamakeoka ma do dunguu de,abeika tohiketero nako o gogilioro ma gota ka idadi genangino homadotoko e abe nako ma jaga jaga iboleoka de ihokaka gea ka de hamake de hohiorikoka hato o marai itigioka o hiwara ma oraha angamoi hamakeoka ma dodunguu de
01914,0,97,13,de hokogeata dotoko de o hiketero ma ade ade la idadi imakadaenehoka ma dihiraino ma jou wotemoka bato ona geea ngaro ihigali gali yolega ahi datorino ma sara ko ihiorikuwa ma titi ge enangino de ngaro ona ihigaligali ihigihene ahi demoino ma sara ko ihiorikuwa ma titi anga moi nako ihioriki done yotoba de manga howono ma jou waofi,de hokogea tadotoko de o hiketero ma ade ade la idadi imakadaene hoka ma dihiraino ma jou wotemoka wato ona gea ngaro ihigali gali yolega ahi datorino masara ko ihiorikua ma titi genangino de ngaro ona ihigali gali ihigihene ahi demoino masara ko ihiorikua ma titi angamoi nako ihioriki done yotoba de manga howono ma jou waofi
02411,0,97,5,de ona gee ma titi manga hingahu ma demoino hiadono o nyawa manga ngoeika aha o yabudi hiadono yafikiri ato ma bo baha donoka ma sara ngini naa ufa inibudi,de ona gea ma titi manga hingahu ma demoino hiadono o nyawa manga ngoeika ahao yabudi hiadono yafikiri ato ma bobaha adonoka masara ngini naa ufa inibudi
02405,0,97,8,de wotemo ibooto de yogila gila yohupu o yerusalemino de youtiuku ma dolaka de aho yodoali de yomahiadono o zaitunu ma lokuie de genangoka yogogeruku o yesusu de wamake ma jou aitaaudoka ma dola ma honongaka,de wotemo ibooto de yogila gila yohupu o yerusaleemino de youtiuku ma dolaka de ahao yodoali de yomahiadono o saitunu ma lokuiye de genangoka wogogeruku o yesusu de wamake ma jou ai tau doka ma dola ma honongaka
01928,0,97,7,de ahao bato abe ma demo niihene gee kiani nito toihene de nimafikiri ho nako nito toihene gee ahao nia tobahioriki kaidogo nia tobahioriki idogo de ahao ma titi utuohi kaidadi niataoko itiai,de ahao wato abe ma demo niihene gea kiani nitotoihene de nimafikiri ho nako nitotoihene gea ahao nia tobahioriki ka idogo nia tobahioriki idogo de ahao ma titi utuohi ka idadi niataoko itiai
02009,1,96,5,wohibehehongo ibooto de yosobo yoiki yaahingahu ngahu o nyawaika ato ngini kianinitoba niahowohobonino,wohibehehongo ibooto de yosobo yoiki yahingahu ngahu o nyawaika ato ngini kiani nitoba nia howo howonino
02164,0,95,11,de ahao ona iwileha ato ado doa ho o na abe yotoba doto dotoko o musa ai paretaino inadotoko ato elia kiani wohira womaboa de ahao naga o koano o mesia wihido duruino,de ahao ona iwileha ato adodoa ho ona abe yotobadoto dotoko o musa ai paretaino inadotoko ato o elia kiani wohira woboa de ahao nanga koano o mesia wihidoduruino
02170,0,98,5,de ahao una waleha o nangika wato ngini de ona abe yotoba doto dotoko o musa ai paretaino gee nimaketeributu de ma titi okia,de ahao una waleha onangika wato ngini de ona abe yotobadoto dotoko o musa ai paretaino gea nimaketeribuutu de ma titi o kia
02035,0,98,3,ho ona yosobo yongotiri yomahihora doka o akere ma ngooto ma honongaika abe ge enangoka koiwa o nyawa,ho ona yosobo yongotiri yomahihora doka o akere ma ngooto ma honongaika abe genangoka ko iwa o nyawa
02158,0,97,7,de aho o petrusu witemo yesusika bato guru naa duru irahai abi ngone naga nenangoka hokoaho ngomi o hijai jai ma tau o gahumu hange midiai nenangoka moi to ngona moi to elia de moi to musa,de ahao o peturusu witemo o yesusika wato guru naa duru irahai abe ngone naga nenangoka ho koaho ngomi o hijai jai ma tau o gahumu hange midiai nenangoka moi to ngona moi to elia de moi to musa
01861,0,98,2,de o yesusu wihuloko ai giama ihelu helukika geea bato nomaokoino mia hidogoronaka naa,de o yesusu wihuloko ai giama ihelu helukika gea wato nomaokoino mia hidogoronaka naa
01875,0,96,17,de aha oe iwininiki nogea wa iriki yangi moi de yahinoto la ona geaka ihikaika iwidodiawo de iwiniki unangika de ona gee abewa hidingoto o nyawaika la yatoba dotoko ma jou ai demo demoino ho iwihiromanga onangika wato ai hidingoto ma nyawa,de ahao iwinii niikino gea wairiki yangimoi de yahinooto la ona gea ka ihikaika iwidodiawo de iwiniiki unangika de ona gea abe wahidingoto o nyawaika la yotobadotoko ma jou ai demo demoino ho iwihiromanga onangika wato ai hidingoto ma nyawa
02021,0,98,8,wigoanaho kogea anga moi bato una gee o totiai ma nyawa abe hatoli koiwa ai howono ho wimodongo o yohanesika de o herodese duru woigo wotoihene ma titi o yohanese ai demo demo abe ngaro doka ai hiningaka de duru ipusingi ma oraha woihene ai demo demo gea ma sara kaidadiohi ma moi ma moi wotoihene,wigoana hokogea angamoi wato una gea o totiai ma nyawa abe hatoli ko iwa ai howono ho wimodongo o yohanesika de o herodese duru woigo wotoihene ma titi o yohanese ai demo demo abe ngaro doka ai hiningaka de duru ipusingi ma oraha woihene ai demo demo gea masara ka idadiohi ma moi ma moi wotoihene
01959,0,95,8,de o tokata gee yaduru imagaho gahoko o yesusika ato ufa nomihitingaka o gerasa ma tonakinonaa anga moi komioigouwa mi hupu ma homoaika,de o tokata gea duru imagaho gahoko o yesusika ato ufa nomihitingaka o gerasa ma tonakino naa angamoi ko mioigoua mihupu ma homoaika
01965,0,96,6,ho ona a be kangano amake gee abe idadioka iwikokitokatika de ma odeika ona gee yaduru yoade ade onangika abeahao yokokiboaino,ho ona abe kangano amake gea abe idadioka iwikokitokatika de ma odeika ona gea duru yoade ade onangika abe ahao yokokiboaino
